transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
3725,69,1731,2017-01-19,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42226.0,445.2099999999999
3726,0,3038,2017-07-04,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66
3727,0,1148,2017-12-22,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66
3728,16,223,2017-03-07,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35160.0,182.81000000000017
3729,14,2094,2017-11-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
3730,20,214,2017-03-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992
3731,54,33,2017-05-30,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,37823.0,1279.3999999999999
3732,25,1671,2017-11-17,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115.0,709.34
3733,60,2666,2017-03-17,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,217.51
3734,0,645,2017-09-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997
3735,27,1117,2017-05-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
3736,36,1227,2017-05-29,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,36498.0,437.46
3737,0,3126,2017-05-22,1.0,Cancelled,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997
3738,90,912,2017-09-15,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367.0,72.59999999999997
3739,28,2111,2017-12-24,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696.0,133.7800000000002
3740,92,1073,2017-10-29,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556.0,155.6500000000001
3741,17,3018,2017-11-24,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,41434.0,1305.25
3742,17,2378,2017-03-12,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001
3743,28,2040,2017-09-25,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698.0,133.7800000000002
3744,28,3200,2017-02-26,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002
3745,81,1234,2017-01-19,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,64.50999999999999
3746,25,3173,2017-09-17,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33455.0,709.34
3747,96,372,2017-10-15,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,38002.0,129.01
3748,14,37,2017-10-09,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001
3749,96,26,2017-04-15,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,38002.0,129.01
3750,62,831,2017-12-19,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,179.44
3751,22,1560,2017-03-17,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005
3752,62,350,2017-11-16,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,42145.0,179.44
3753,36,219,2017-06-21,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46
3754,33,3437,2017-05-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999
3755,18,1550,2017-01-15,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,39880.0,143.82
3756,19,1687,2017-05-30,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244.0,4.8
3757,4,1312,2017-12-04,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.6500000000001
3758,1,2570,2017-09-07,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,448.67999999999995
3759,8,3071,2017-02-19,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,33549.0,187.38999999999987
3760,51,3308,2017-09-27,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26
3761,71,2991,2017-03-05,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001
3762,21,61,2017-11-13,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43
3763,69,1252,2017-05-12,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,36361.0,198.22000000000003
3764,0,1343,2017-07-17,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997
3765,38,1,2017-04-06,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526.0,751.02
3766,56,2407,2017-06-23,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031.0,75.75
3767,5,3296,2017-06-23,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93
3768,52,3151,2017-05-14,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707.0,450.77
3769,15,3035,2017-11-10,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.3999999999999
3770,20,2691,2017-08-27,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992
3771,60,375,2017-09-30,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487.0,217.51
3772,16,2756,2017-10-07,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017
3773,77,1976,2017-07-15,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999
3774,0,629,2017-02-25,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
3775,30,3325,2017-08-12,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993
3776,83,2085,2017-01-27,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91
3777,11,18,2017-05-11,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97
3778,59,1200,2017-08-27,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001
3779,68,2580,2017-04-07,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19
3780,10,364,2017-10-05,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43
3781,30,3060,2017-10-19,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0,299.27
3783,27,1061,2017-12-06,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
3784,17,3200,2017-04-18,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001
3785,0,988,2017-05-12,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38
3786,41,2060,2017-05-31,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24000000000001
3787,53,2346,2017-07-17,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,36668.0,693.76
3788,36,44,2017-11-24,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,40618.0,437.46
3789,66,1753,2017-11-19,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0,574.6200000000001
3790,45,2831,2017-10-26,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,37220.0,356.5
3791,45,1079,2017-03-20,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5
3792,1,1428,2017-05-14,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02
3793,34,187,2017-07-12,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995
3794,46,2799,2017-05-24,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,37668.0,1215.34
3795,96,575,2017-04-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556.0,641.64
3796,20,3319,2017-06-22,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33455.0,195.33999999999992
3797,67,3131,2017-10-01,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499.0,167.20999999999998
3798,90,3005,2017-03-14,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,39880.0,72.59999999999997
3799,72,1686,2017-06-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499.0,90.09999999999997
3800,53,1826,2017-08-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97
3801,67,1906,2017-10-19,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998
3802,89,2481,2017-09-30,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458.0,1305.25
3803,52,1808,2017-01-18,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,41047.0,957.02
3804,79,1043,2017-03-20,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,33429.0,737.5699999999999
3805,14,1389,2017-09-29,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
3806,83,2225,2017-04-21,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91
3807,91,2870,2017-09-12,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999
3808,33,2178,2017-05-10,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26
3809,2,756,2017-09-13,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784.0,17.869999999999997
3810,73,743,2017-01-23,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,33429.0,1612.25
3811,59,2818,2017-09-15,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999
3812,47,2937,2017-08-29,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.27999999999997
3813,84,2963,2017-11-05,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,37626.0,75.48000000000002
3814,82,3246,2017-09-03,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38482.0,459.46000000000015
3815,89,1115,2017-10-06,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750.0,1230.27
3816,14,1565,2017-12-21,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,40553.0,737.1700000000001
3817,67,154,2017-01-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998
3818,54,3212,2017-09-22,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42226.0,1279.3999999999999
3819,60,735,2017-04-05,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41064.0,217.51
3820,27,2116,2017-07-08,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33455.0,110.80999999999995
3821,6,2181,2017-01-30,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258.0,91.15
3822,53,2622,2017-04-06,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76
3823,53,1965,2017-03-09,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40779.0,693.76
3824,30,1185,2017-12-21,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,34527.0,299.27
3825,89,353,2017-08-25,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42560.0,1305.25
3826,54,728,2017-07-28,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42172.0,1279.3999999999999
3827,43,1862,2017-03-22,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0,737.5699999999999
3828,68,3379,2017-10-08,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42710.0,1592.19
3829,52,750,2017-11-02,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35470.0,450.77
3830,96,772,2017-10-24,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01
3831,97,924,2017-09-12,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66
3832,100,2726,2017-06-28,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999
3833,22,247,2017-06-17,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,34115.0,143.82
3834,23,658,2017-08-25,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,36334.0,75.75
3835,55,1566,2017-06-14,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1295.43
3836,14,577,2017-05-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
3837,0,2059,2017-07-13,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999
3838,51,2158,2017-02-06,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26
3839,0,3271,2017-02-07,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,36334.0,15.080000000000005
3840,88,182,2017-10-05,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36367.0,817.36
3841,20,769,2017-02-27,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701.0,195.33999999999992
3842,68,2791,2017-06-02,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19
3843,27,2179,2017-03-09,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
3844,55,1820,2017-02-12,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1295.43
3845,29,50,2017-07-22,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,39031.0,135.84999999999997
3846,98,3293,2017-03-06,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76
3847,90,3174,2017-11-09,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997
3848,44,1287,2017-02-18,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,39427.0,1660.88
3849,0,2204,2017-05-15,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997
3850,12,2524,2017-06-29,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,1069.5500000000002
3851,0,2224,2017-02-12,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553.0,198.29000000000002
3852,2,1614,2017-05-01,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995
3853,7,143,2017-04-22,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,33549.0,745.94
3854,13,1330,2017-04-26,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001
3855,21,1401,2017-10-10,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43
3856,23,1535,2017-07-14,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42696.0,75.75
3857,1,984,2017-10-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.67999999999995
3858,1,403,2017-03-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.67999999999995
3859,38,3166,2017-01-23,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02
3860,33,840,2017-11-22,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,144.26
3861,2,2415,2017-09-30,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997
3862,32,2618,2017-07-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33000000000004
3863,49,1323,2017-10-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34143.0,327.9799999999999
3864,41,1111,2017-06-20,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345.0,209.84000000000003
3865,62,1261,2017-09-30,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,179.44
3866,50,1417,2017-02-03,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888.0,431.33000000000004
3867,13,1396,2017-07-05,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001
3868,76,2070,2017-07-01,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38482.0,128.45999999999992
3869,3,1379,2017-12-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999997
3870,85,1368,2017-01-05,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,547.28
3871,41,2548,2017-02-01,0.0,Cancelled,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24000000000001
3872,27,1811,2017-11-21,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
3873,58,764,2017-10-12,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146.0,771.12
3874,27,2572,2017-10-12,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
3875,58,1232,2017-10-31,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12
3876,26,1082,2017-06-09,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000002
3877,11,1009,2017-02-22,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34244.0,195.33999999999992
3879,79,2155,2017-11-24,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999
3880,20,193,2017-01-23,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42560.0,195.33999999999992
3881,12,2923,2017-06-13,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002
3882,71,319,2017-03-05,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38859.0,737.1700000000001
3883,28,741,2017-07-20,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002
3884,19,562,2017-01-11,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8
3885,4,1331,2017-09-02,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,1383.6100000000001
3886,66,1006,2017-02-13,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995
3887,34,3455,2017-02-16,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995
3888,92,1468,2017-06-20,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001
3889,61,2846,2017-12-15,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997
3890,33,3154,2017-01-28,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36361.0,144.26
3891,23,2247,2017-02-01,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833.0,817.36
3892,77,2043,2017-06-14,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999
3893,38,2627,2017-08-12,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0,751.02
3894,45,1366,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5
3895,54,343,2017-09-18,0.0,Cancelled,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.3999999999999
3896,46,2682,2017-07-07,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336.0,1544.6100000000001
3897,43,1703,2017-12-27,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848.0,502.47
3898,21,140,2017-06-15,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49
3899,38,1733,2017-08-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999997
3900,44,435,2017-09-07,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88
3901,72,1642,2017-08-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873.0,90.09999999999997
3902,1,3499,2017-06-22,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,448.67999999999995
3903,59,3177,2017-06-02,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999
3904,27,1462,2017-10-10,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
3905,0,3323,2017-03-11,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24000000000001
3906,88,3400,2017-05-04,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41434.0,817.36
3907,49,124,2017-03-07,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487.0,327.9799999999999
3908,7,2808,2017-09-23,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216.0,745.94
3909,0,3239,2017-06-19,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997
3910,37,2822,2017-12-19,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.6100000000001
3911,4,2015,2017-11-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.6500000000001
3912,37,1897,2017-05-23,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.6100000000001
3913,13,733,2017-10-14,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001
3914,28,737,2017-09-01,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002
3915,22,1207,2017-03-11,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005
3916,95,2253,2017-08-05,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458.0,41.129999999999995
3917,87,611,2017-04-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,41434.0,471.6
3918,87,2269,2017-03-04,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6
3919,60,292,2017-09-02,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38647.0,217.51
3920,84,832,2017-09-13,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002
3921,1,2050,2017-12-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,448.67999999999995
3922,9,2433,2017-07-18,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,39031.0,133.7800000000002
